algId,DIM,funcId,worst recorded,worst reached,best reached,mean reached,median reached,runs,succ,budget
gHC,64,2,0,64,64,64,64,11,11,1092
gHC,100,2,0,100,100,100,100,11,11,2301
gHC,16,22,-181,8,8,8,8,11,11,25600
gHC,64,22,-3093,28,30,28.363636363636363,28,11,2,409600
gHC,100,22,-6145,42,46,43.63636363636363,42,11,4,1000000
gHC,16,23,-81,3,4,3.1818181818181817,3,11,2,25600
gHC,64,23,-850,5,7,6.181818181818182,6,11,5,409600
gHC,100,23,-1780,7,8,7.454545454545454,7,11,5,1000000
gHC,16,3,34,136,136,136,136,11,11,17
gHC,64,3,847,2080,2080,2080,2080,11,11,65
gHC,100,3,2016,5050,5050,5050,5050,11,11,101
gHC,16,4,2,8,8,8,8,11,11,17
gHC,64,4,12,32,32,32,32,11,11,64
gHC,100,4,19,50,50,50,50,11,11,99
gHC,16,5,6,14,14,14,14,11,11,17
gHC,64,5,18,57,57,57,57,11,11,65
gHC,100,5,41,90,90,90,90,11,11,101
gHC,16,6,1,5,5,5,5,11,11,15
gHC,64,6,9,21,21,21,21,11,11,64
gHC,100,6,14,33,33,33,33,11,11,100
gHC,16,7,4,12,14,12.454545454545455,12,11,1,25600
gHC,64,7,26,48,51,49.54545454545455,50,11,2,409600
gHC,100,7,42,77,82,78.63636363636364,78,11,1,1000000
gHC,16,8,3,6,9,7.7272727272727275,8,11,1,25600
gHC,64,8,14,26,28,27,27,11,3,409600
gHC,100,8,23,38,45,42.09090909090909,42,11,1,1000000
gHC,16,9,4,5,11,8.636363636363637,9,11,3,25600
gHC,64,9,22,25,37,32.27272727272727,33,11,2,409600
gHC,100,9,42,43,57,50.81818181818182,51,11,1,1000000
"(1+10) EA_{r/2,2r}",16,1,4,16,16,16,16,11,11,195
"(1+10) EA_{r/2,2r}",64,1,26,64,64,64,64,11,11,1195
"(1+10) EA_{r/2,2r}",100,1,43,100,100,100,100,11,11,2552
"(1+10) EA_{r/2,2r}",16,10,1,15,16,15.545454545454545,16,11,6,25600
"(1+10) EA_{r/2,2r}",64,10,19,58,63,61.63636363636363,63,11,8,409600
"(1+10) EA_{r/2,2r}",100,10,45,94,99,94.45454545454545,94,11,1,1000000
"(1+10) EA_{r/2,2r}",16,11,2,8,8,8,8,11,11,126
"(1+10) EA_{r/2,2r}",64,11,14,32,32,32,32,11,11,1566
"(1+10) EA_{r/2,2r}",100,11,20,50,50,50,50,11,11,3144
"(1+10) EA_{r/2,2r}",16,12,0,14,14,14,14,11,11,393
"(1+10) EA_{r/2,2r}",64,12,0,57,57,57,57,11,11,5213
"(1+10) EA_{r/2,2r}",100,12,0,90,90,90,90,11,11,10349
"(1+10) EA_{r/2,2r}",16,13,0,5,5,5,5,11,11,61
"(1+10) EA_{r/2,2r}",64,13,0,21,21,21,21,11,11,803
"(1+10) EA_{r/2,2r}",100,13,0,33,33,33,33,11,11,2093
"(1+10) EA_{r/2,2r}",16,14,0,16,16,16,16,11,11,4515
"(1+10) EA_{r/2,2r}",64,14,0,43,64,57.45454545454545,59,11,4,409600
"(1+10) EA_{r/2,2r}",100,14,0,39,100,76.27272727272727,75,11,1,1000000
"(1+10) EA_{r/2,2r}",16,15,1,9,9,9,9,11,11,492
"(1+10) EA_{r/2,2r}",64,15,1,33,33,33,33,11,11,5923
"(1+10) EA_{r/2,2r}",100,15,1,51,51,51,51,11,11,20413
"(1+10) EA_{r/2,2r}",16,16,0,16,16,16,16,11,11,574
"(1+10) EA_{r/2,2r}",64,16,0,64,64,64,64,11,11,10097
"(1+10) EA_{r/2,2r}",100,16,0,100,100,100,100,11,11,24506
"(1+10) EA_{r/2,2r}",16,17,0,16,16,16,16,11,11,3264
"(1+10) EA_{r/2,2r}",64,17,0,64,64,64,64,11,11,43436
"(1+10) EA_{r/2,2r}",100,17,1,100,100,100,100,11,11,108461
"(1+10) EA_{r/2,2r}",16,18,0.174863,5.33333,5.33333,5.33333,5.33333,11,11,25600
"(1+10) EA_{r/2,2r}",64,18,0.83252,3.65714,5.38947,4.336188181818182,4.2314,11,1,409600
"(1+10) EA_{r/2,2r}",100,18,0.792393,3.77074,4.87329,4.105156363636364,4.02576,11,1,1000000
"(1+10) EA_{r/2,2r}",16,2,0,16,16,16,16,11,11,393
"(1+10) EA_{r/2,2r}",64,2,0,64,64,64,64,11,11,5056
"(1+10) EA_{r/2,2r}",100,2,0,100,100,100,100,11,11,14514
"(1+10) EA_{r/2,2r}",16,22,-183,8,8,8,8,11,11,25600
"(1+10) EA_{r/2,2r}",64,22,-2779,26,32,29.272727272727273,30,11,1,409600
"(1+10) EA_{r/2,2r}",100,22,-6045,44,48,45.09090909090909,44,11,1,1000000
"(1+10) EA_{r/2,2r}",16,23,-81,4,4,4,4,11,11,2356
"(1+10) EA_{r/2,2r}",64,23,-687,8,8,8,8,11,11,172670
"(1+10) EA_{r/2,2r}",100,23,-1878,10,10,10,10,11,11,728035
"(1+10) EA_{r/2,2r}",16,3,47,136,136,136,136,11,11,225
"(1+10) EA_{r/2,2r}",64,3,637,2080,2080,2080,2080,11,11,2360
"(1+10) EA_{r/2,2r}",100,3,1858,5050,5050,5050,5050,11,11,2995
"(1+10) EA_{r/2,2r}",16,4,2,8,8,8,8,11,11,67
"(1+10) EA_{r/2,2r}",64,4,10,32,32,32,32,11,11,491
"(1+10) EA_{r/2,2r}",100,4,21,50,50,50,50,11,11,922
"(1+10) EA_{r/2,2r}",16,5,5,14,14,14,14,11,11,332
"(1+10) EA_{r/2,2r}",64,5,24,57,57,57,57,11,11,1362
"(1+10) EA_{r/2,2r}",100,5,34,90,90,90,90,11,11,1744
"(1+10) EA_{r/2,2r}",16,6,0,5,5,5,5,11,11,38
"(1+10) EA_{r/2,2r}",64,6,6,21,21,21,21,11,11,597
"(1+10) EA_{r/2,2r}",100,6,14,33,33,33,33,11,11,663
"(1+10) EA_{r/2,2r}",16,7,3,16,16,16,16,11,11,3105
"(1+10) EA_{r/2,2r}",64,7,21,64,64,64,64,11,11,222490
"(1+10) EA_{r/2,2r}",100,7,45,99,100,99.9090909090909,100,11,10,1000000
"(1+10) EA_{r/2,2r}",16,8,3,9,9,9,9,11,11,895
"(1+10) EA_{r/2,2r}",64,8,13,33,33,33,33,11,11,14696
"(1+10) EA_{r/2,2r}",100,8,21,51,51,51,51,11,11,17742
"(1+10) EA_{r/2,2r}",16,9,6,16,16,16,16,11,11,1945
"(1+10) EA_{r/2,2r}",64,9,22,64,64,64,64,11,11,44036
"(1+10) EA_{r/2,2r}",100,9,44,100,100,100,100,11,11,67922
(1+10) EA_>0,16,1,3,16,16,16,16,11,11,198
(1+10) EA_>0,64,1,25,64,64,64,64,11,11,703
(1+10) EA_>0,100,1,44,100,100,100,100,11,11,1425
(1+10) EA_>0,16,10,2,10,15,14.545454545454545,15,11,10,25600
(1+10) EA_>0,64,10,25,48,58,54.36363636363637,53,11,4,409600
(1+10) EA_>0,100,10,41,84,89,85.36363636363636,84,11,3,1000000
(1+10) EA_>0,16,11,0,8,8,8,8,11,11,118
(1+10) EA_>0,64,11,0,32,32,32,32,11,11,1573
(1+10) EA_>0,100,11,0,50,50,50,50,11,11,3111
(1+10) EA_>0,16,12,0,14,14,14,14,11,11,212
(1+10) EA_>0,64,12,0,57,57,57,57,11,11,3020
(1+10) EA_>0,100,12,0,90,90,90,90,11,11,6431
(1+10) EA_>0,16,13,0,5,5,5,5,11,11,107
(1+10) EA_>0,64,13,0,21,21,21,21,11,11,1239
(1+10) EA_>0,100,13,0,33,33,33,33,11,11,2345
(1+10) EA_>0,16,14,0,16,16,16,16,11,11,20917
(1+10) EA_>0,64,14,0,3,64,32.72727272727273,23,11,1,409600
(1+10) EA_>0,100,14,0,3,87,35.90909090909091,23,11,1,1000000
(1+10) EA_>0,16,15,1,9,9,9,9,11,11,485
(1+10) EA_>0,64,15,1,33,33,33,33,11,11,3951
(1+10) EA_>0,100,15,1,51,51,51,51,11,11,13614
(1+10) EA_>0,16,16,0,16,16,16,16,11,11,450
(1+10) EA_>0,64,16,0,64,64,64,64,11,11,10857
(1+10) EA_>0,100,16,0,100,100,100,100,11,11,18590
(1+10) EA_>0,16,17,0,16,16,16,16,11,11,1462
(1+10) EA_>0,64,17,2,64,64,64,64,11,11,33013
(1+10) EA_>0,100,17,2,100,100,100,100,11,11,90290
(1+10) EA_>0,16,18,0.680851,4.57143,5.33333,5.264066363636363,5.33333,11,10,25600
(1+10) EA_>0,64,18,0.734577,3.63121,4.65455,4.1677872727272725,4.2314,11,1,409600
(1+10) EA_>0,100,18,0.756888,3.77074,4.6729,4.026602727272727,3.90016,11,1,1000000
(1+10) EA_>0,16,2,0,16,16,16,16,11,11,295
(1+10) EA_>0,64,2,0,64,64,64,64,11,11,2338
(1+10) EA_>0,100,2,0,100,100,100,100,11,11,6851
(1+10) EA_>0,16,22,-243,8,8,8,8,11,11,25600
(1+10) EA_>0,64,22,-2779,24,32,28.727272727272727,28,11,1,409600
(1+10) EA_>0,100,22,-6744,40,48,44,44,11,2,1000000
(1+10) EA_>0,16,23,-111,4,4,4,4,11,11,1863
(1+10) EA_>0,64,23,-749,8,8,8,8,11,11,250472
(1+10) EA_>0,100,23,-1702,10,10,10,10,11,11,343223
(1+10) EA_>0,16,3,34,136,136,136,136,11,11,213
(1+10) EA_>0,64,3,876,2080,2080,2080,2080,11,11,711
(1+10) EA_>0,100,3,1711,5050,5050,5050,5050,11,11,1326
(1+10) EA_>0,16,4,1,8,8,8,8,11,11,120
(1+10) EA_>0,64,4,12,32,32,32,32,11,11,382
(1+10) EA_>0,100,4,17,50,50,50,50,11,11,886
(1+10) EA_>0,16,5,3,14,14,14,14,11,11,156
(1+10) EA_>0,64,5,22,57,57,57,57,11,11,790
(1+10) EA_>0,100,5,36,90,90,90,90,11,11,1022
(1+10) EA_>0,16,6,1,5,5,5,5,11,11,52
(1+10) EA_>0,64,6,7,21,21,21,21,11,11,382
(1+10) EA_>0,100,6,14,33,33,33,33,11,11,731
(1+10) EA_>0,16,7,3,16,16,16,16,11,11,4972
(1+10) EA_>0,64,7,26,63,64,63.90909090909091,64,11,10,409600
(1+10) EA_>0,100,7,43,98,100,99.0909090909091,99,11,2,1000000
(1+10) EA_>0,16,8,4,9,9,9,9,11,11,201
(1+10) EA_>0,64,8,14,33,33,33,33,11,11,3478
(1+10) EA_>0,100,8,18,51,51,51,51,11,11,6761
(1+10) EA_>0,16,9,4,16,16,16,16,11,11,942
(1+10) EA_>0,64,9,26,64,64,64,64,11,11,16671
(1+10) EA_>0,100,9,41,100,100,100,100,11,11,34407
(1+10) EA_logNormal,16,1,5,16,16,16,16,11,11,426
(1+10) EA_logNormal,64,1,28,64,64,64,64,11,11,4931
(1+10) EA_logNormal,100,1,45,100,100,100,100,11,11,3863
(1+10) EA_logNormal,16,10,1,15,16,15.181818181818182,15,11,2,25600
(1+10) EA_logNormal,64,10,30,53,63,58.45454545454545,58,11,2,409600
(1+10) EA_logNormal,100,10,40,84,94,89.45454545454545,89,11,3,1000000
(1+10) EA_logNormal,16,11,0,8,8,8,8,11,11,127
(1+10) EA_logNormal,64,11,0,32,32,32,32,11,11,939
(1+10) EA_logNormal,100,11,0,50,50,50,50,11,11,6487
(1+10) EA_logNormal,16,12,0,14,14,14,14,11,11,1373
(1+10) EA_logNormal,64,12,0,57,57,57,57,11,11,3054
(1+10) EA_logNormal,100,12,0,90,90,90,90,11,11,6572
(1+10) EA_logNormal,16,13,0,5,5,5,5,11,11,68
(1+10) EA_logNormal,64,13,0,21,21,21,21,11,11,3921
(1+10) EA_logNormal,100,13,0,33,33,33,33,11,11,2659
(1+10) EA_logNormal,16,14,0,16,16,16,16,11,11,8589
(1+10) EA_logNormal,64,14,0,15,60,30.818181818181817,23,11,1,409600
(1+10) EA_logNormal,100,14,0,15,75,33.18181818181818,31,11,1,1000000
(1+10) EA_logNormal,16,15,1,9,9,9,9,11,11,1462
(1+10) EA_logNormal,64,15,1,33,33,33,33,11,11,10079
(1+10) EA_logNormal,100,15,1,51,51,51,51,11,11,11550
(1+10) EA_logNormal,16,16,0,16,16,16,16,11,11,1695
(1+10) EA_logNormal,64,16,0,64,64,64,64,11,11,7833
(1+10) EA_logNormal,100,16,0,100,100,100,100,11,11,15219
(1+10) EA_logNormal,16,17,0,16,16,16,16,11,11,3248
(1+10) EA_logNormal,64,17,0,64,64,64,64,11,11,41514
(1+10) EA_logNormal,100,17,1,100,100,100,100,11,11,62020
(1+10) EA_logNormal,16,18,0.551724,5.33333,5.33333,5.33333,5.33333,11,11,25600
(1+10) EA_logNormal,64,18,0.568257,3.1411,4.78505,4.0055381818181814,3.9084,11,1,409600
(1+10) EA_logNormal,100,18,0.493389,3.91236,4.7259,4.231996363636363,4.15973,11,1,1000000
(1+10) EA_logNormal,16,2,0,16,16,16,16,11,11,1521
(1+10) EA_logNormal,64,2,0,64,64,64,64,11,11,3428
(1+10) EA_logNormal,100,2,0,100,100,100,100,11,11,7497
(1+10) EA_logNormal,16,22,-213,8,8,8,8,11,11,25600
(1+10) EA_logNormal,64,22,-3351,28,32,29.454545454545453,30,11,1,409600
(1+10) EA_logNormal,100,22,-6142,42,48,45.45454545454545,46,11,3,1000000
(1+10) EA_logNormal,16,23,-100,4,4,4,4,11,11,2519
(1+10) EA_logNormal,64,23,-850,8,8,8,8,11,11,402500
(1+10) EA_logNormal,100,23,-1732,10,10,10,10,11,11,645715
(1+10) EA_logNormal,16,3,42,136,136,136,136,11,11,1644
(1+10) EA_logNormal,64,3,642,2080,2080,2080,2080,11,11,17036
(1+10) EA_logNormal,100,3,2119,5050,5050,5050,5050,11,11,12261
(1+10) EA_logNormal,16,4,1,8,8,8,8,11,11,137
(1+10) EA_logNormal,64,4,13,32,32,32,32,11,11,1052
(1+10) EA_logNormal,100,4,20,50,50,50,50,11,11,1282
(1+10) EA_logNormal,16,5,4,14,14,14,14,11,11,420
(1+10) EA_logNormal,64,5,21,57,57,57,57,11,11,2389
(1+10) EA_logNormal,100,5,44,90,90,90,90,11,11,3555
(1+10) EA_logNormal,16,6,2,5,5,5,5,11,11,42
(1+10) EA_logNormal,64,6,8,21,21,21,21,11,11,2119
(1+10) EA_logNormal,100,6,11,33,33,33,33,11,11,3856
(1+10) EA_logNormal,16,7,6,16,16,16,16,11,11,7188
(1+10) EA_logNormal,64,7,28,64,64,64,64,11,11,398843
(1+10) EA_logNormal,100,7,42,99,100,99.9090909090909,100,11,10,1000000
(1+10) EA_logNormal,16,8,3,9,9,9,9,11,11,861
(1+10) EA_logNormal,64,8,15,33,33,33,33,11,11,4541
(1+10) EA_logNormal,100,8,22,51,51,51,51,11,11,11042
(1+10) EA_logNormal,16,9,6,16,16,16,16,11,11,2186
(1+10) EA_logNormal,64,9,26,64,64,64,64,11,11,24720
(1+10) EA_logNormal,100,9,44,100,100,100,100,11,11,54068
(1+10) EA_normalized,16,1,4,16,16,16,16,11,11,244
(1+10) EA_normalized,64,1,28,64,64,64,64,11,11,719
(1+10) EA_normalized,100,1,47,100,100,100,100,11,11,857
(1+10) EA_normalized,16,10,1,15,16,15.181818181818182,15,11,2,25600
(1+10) EA_normalized,64,10,24,58,63,62.09090909090909,63,11,9,409600
(1+10) EA_normalized,100,10,40,94,99,94.9090909090909,94,11,2,1000000
(1+10) EA_normalized,16,11,0,8,8,8,8,11,11,93
(1+10) EA_normalized,64,11,0,32,32,32,32,11,11,1208
(1+10) EA_normalized,100,11,0,50,50,50,50,11,11,2953
(1+10) EA_normalized,16,12,0,14,14,14,14,11,11,175
(1+10) EA_normalized,64,12,0,57,57,57,57,11,11,2759
(1+10) EA_normalized,100,12,0,90,90,90,90,11,11,6009
(1+10) EA_normalized,16,13,0,5,5,5,5,11,11,87
(1+10) EA_normalized,64,13,0,21,21,21,21,11,11,1007
(1+10) EA_normalized,100,13,0,33,33,33,33,11,11,1899
(1+10) EA_normalized,16,14,0,11,16,15.363636363636363,16,11,8,25600
(1+10) EA_normalized,64,14,0,23,63,44,47,11,1,409600
(1+10) EA_normalized,100,14,0,23,63,43,39,11,1,1000000
(1+10) EA_normalized,16,15,1,9,9,9,9,11,11,486
(1+10) EA_normalized,64,15,1,33,33,33,33,11,11,4560
(1+10) EA_normalized,100,15,1,51,51,51,51,11,11,12389
(1+10) EA_normalized,16,16,0,16,16,16,16,11,11,525
(1+10) EA_normalized,64,16,0,64,64,64,64,11,11,7008
(1+10) EA_normalized,100,16,0,100,100,100,100,11,11,15177
(1+10) EA_normalized,16,17,0,16,16,16,16,11,11,2560
(1+10) EA_normalized,64,17,0,64,64,64,64,11,11,36445
(1+10) EA_normalized,100,17,2,100,100,100,100,11,11,67612
(1+10) EA_normalized,16,18,0.603774,3.55556,5.33333,4.357864545454546,4,11,2,25600
(1+10) EA_normalized,64,18,0.807571,3.50685,4.87619,4.101193636363637,4.06349,11,1,409600
(1+10) EA_normalized,100,18,0.456288,3.71471,4.363,4.045338181818182,4.0783,11,1,1000000
(1+10) EA_normalized,16,2,0,16,16,16,16,11,11,283
(1+10) EA_normalized,64,2,0,64,64,64,64,11,11,3209
(1+10) EA_normalized,100,2,0,100,100,100,100,11,11,5712
(1+10) EA_normalized,16,22,-291,6,8,7.454545454545454,8,11,8,25600
(1+10) EA_normalized,64,22,-2397,26,30,29.09090909090909,30,11,7,409600
(1+10) EA_normalized,100,22,-6242,42,48,44.36363636363637,44,11,1,1000000
(1+10) EA_normalized,16,23,-85,4,4,4,4,11,11,4267
(1+10) EA_normalized,64,23,-842,8,8,8,8,11,11,383472
(1+10) EA_normalized,100,23,-1605,10,10,10,10,11,11,709848
(1+10) EA_normalized,16,3,40,136,136,136,136,11,11,201
(1+10) EA_normalized,64,3,786,2080,2080,2080,2080,11,11,609
(1+10) EA_normalized,100,3,1864,5050,5050,5050,5050,11,11,1101
(1+10) EA_normalized,16,4,2,8,8,8,8,11,11,132
(1+10) EA_normalized,64,4,12,32,32,32,32,11,11,467
(1+10) EA_normalized,100,4,19,50,50,50,50,11,11,686
(1+10) EA_normalized,16,5,2,14,14,14,14,11,11,348
(1+10) EA_normalized,64,5,23,57,57,57,57,11,11,731
(1+10) EA_normalized,100,5,33,90,90,90,90,11,11,1355
(1+10) EA_normalized,16,6,1,5,5,5,5,11,11,91
(1+10) EA_normalized,64,6,7,21,21,21,21,11,11,504
(1+10) EA_normalized,100,6,11,33,33,33,33,11,11,785
(1+10) EA_normalized,16,7,3,16,16,16,16,11,11,7514
(1+10) EA_normalized,64,7,24,61,64,63.36363636363637,64,11,6,409600
(1+10) EA_normalized,100,7,43,96,100,98.18181818181819,98,11,2,1000000
(1+10) EA_normalized,16,8,4,9,9,9,9,11,11,363
(1+10) EA_normalized,64,8,13,33,33,33,33,11,11,1666
(1+10) EA_normalized,100,8,22,51,51,51,51,11,11,5807
(1+10) EA_normalized,16,9,6,16,16,16,16,11,11,717
(1+10) EA_normalized,64,9,30,64,64,64,64,11,11,12367
(1+10) EA_normalized,100,9,43,100,100,100,100,11,11,35369
(1+10) EA_var_ctrl,16,1,2,16,16,16,16,11,11,199
(1+10) EA_var_ctrl,64,1,26,64,64,64,64,11,11,583
(1+10) EA_var_ctrl,100,1,43,100,100,100,100,11,11,1048
(1+10) EA_var_ctrl,16,10,1,10,15,14.545454545454545,15,11,10,25600
(1+10) EA_var_ctrl,64,10,25,33,58,47.09090909090909,48,11,1,409600
(1+10) EA_var_ctrl,100,10,45,54,94,72.63636363636364,74,11,1,1000000
(1+10) EA_var_ctrl,16,11,0,8,8,8,8,11,11,121
(1+10) EA_var_ctrl,64,11,0,32,32,32,32,11,11,1118
(1+10) EA_var_ctrl,100,11,0,50,50,50,50,11,11,2845
(1+10) EA_var_ctrl,16,12,0,14,14,14,14,11,11,225
(1+10) EA_var_ctrl,64,12,0,57,57,57,57,11,11,2239
(1+10) EA_var_ctrl,100,12,0,90,90,90,90,11,11,5656
(1+10) EA_var_ctrl,16,13,0,5,5,5,5,11,11,54
(1+10) EA_var_ctrl,64,13,0,21,21,21,21,11,11,1250
(1+10) EA_var_ctrl,100,13,0,33,33,33,33,11,11,2177
(1+10) EA_var_ctrl,16,14,0,7,16,12.818181818181818,15,11,5,25600
(1+10) EA_var_ctrl,64,14,0,7,27,17.90909090909091,18,11,1,409600
(1+10) EA_var_ctrl,100,14,0,19,35,22.818181818181817,20,11,1,1000000
(1+10) EA_var_ctrl,16,15,1,9,9,9,9,11,11,486
(1+10) EA_var_ctrl,64,15,1,33,33,33,33,11,11,5175
(1+10) EA_var_ctrl,100,15,1,51,51,51,51,11,11,10518
(1+10) EA_var_ctrl,16,16,0,16,16,16,16,11,11,541
(1+10) EA_var_ctrl,64,16,0,64,64,64,64,11,11,7337
(1+10) EA_var_ctrl,100,16,0,100,100,100,100,11,11,16193
(1+10) EA_var_ctrl,16,17,0,16,16,16,16,11,11,3276
(1+10) EA_var_ctrl,64,17,1,64,64,64,64,11,11,33441
(1+10) EA_var_ctrl,100,17,0,100,100,100,100,11,11,77763
(1+10) EA_var_ctrl,16,18,0.4,3.55556,5.33333,4.409812727272727,4.57143,11,2,25600
(1+10) EA_var_ctrl,64,18,0.798752,3.12195,4.69725,3.6505063636363637,3.58042,11,1,409600
(1+10) EA_var_ctrl,100,18,0.761963,2.81849,4.05186,3.548448181818182,3.5663299999999998,11,1,1000000
(1+10) EA_var_ctrl,16,2,0,16,16,16,16,11,11,283
(1+10) EA_var_ctrl,64,2,0,64,64,64,64,11,11,2794
(1+10) EA_var_ctrl,100,2,0,100,100,100,100,11,11,6547
(1+10) EA_var_ctrl,16,22,-214,6,8,7.818181818181818,8,11,10,25600
(1+10) EA_var_ctrl,64,22,-2650,26,32,28.727272727272727,28,11,1,409600
(1+10) EA_var_ctrl,100,22,-6441,42,48,44.18181818181818,44,11,2,1000000
(1+10) EA_var_ctrl,16,23,-55,3,4,3.5454545454545454,4,11,6,25600
(1+10) EA_var_ctrl,64,23,-772,6,7,6.454545454545454,6,11,5,409600
(1+10) EA_var_ctrl,100,23,-1605,7,9,8.363636363636363,8,11,5,1000000
(1+10) EA_var_ctrl,16,3,40,136,136,136,136,11,11,206
(1+10) EA_var_ctrl,64,3,817,2080,2080,2080,2080,11,11,683
(1+10) EA_var_ctrl,100,3,2046,5050,5050,5050,5050,11,11,1356
(1+10) EA_var_ctrl,16,4,1,8,8,8,8,11,11,149
(1+10) EA_var_ctrl,64,4,12,32,32,32,32,11,11,325
(1+10) EA_var_ctrl,100,4,19,50,50,50,50,11,11,636
(1+10) EA_var_ctrl,16,5,5,14,14,14,14,11,11,129
(1+10) EA_var_ctrl,64,5,21,57,57,57,57,11,11,627
(1+10) EA_var_ctrl,100,5,37,90,90,90,90,11,11,891
(1+10) EA_var_ctrl,16,6,0,5,5,5,5,11,11,78
(1+10) EA_var_ctrl,64,6,6,21,21,21,21,11,11,452
(1+10) EA_var_ctrl,100,6,14,33,33,33,33,11,11,1205
(1+10) EA_var_ctrl,16,7,5,12,16,15.181818181818182,16,11,7,25600
(1+10) EA_var_ctrl,64,7,23,49,57,52.18181818181818,52,11,1,409600
(1+10) EA_var_ctrl,100,7,38,78,83,79.18181818181819,79,11,1,1000000
(1+10) EA_var_ctrl,16,8,3,9,9,9,9,11,11,207
(1+10) EA_var_ctrl,64,8,13,33,33,33,33,11,11,1895
(1+10) EA_var_ctrl,100,8,22,51,51,51,51,11,11,5903
(1+10) EA_var_ctrl,16,9,2,16,16,16,16,11,11,834
(1+10) EA_var_ctrl,64,9,25,64,64,64,64,11,11,5015
(1+10) EA_var_ctrl,100,9,38,100,100,100,100,11,11,15899
EDA,16,1,4,16,16,16,16,11,11,300
EDA,64,1,27,64,64,64,64,11,11,950
EDA,100,1,40,100,100,100,100,11,11,2000
EDA,16,10,1,15,15,15,15,11,11,25600
EDA,64,10,26,63,64,63.90909090909091,64,11,10,409600
EDA,100,10,45,100,100,100,100,11,11,201150
EDA,16,11,0,8,8,8,8,11,11,250
EDA,64,11,0,32,32,32,32,11,11,5700
EDA,100,11,0,50,50,50,50,11,11,11950
EDA,16,12,0,8,8,8,8,11,11,250
EDA,64,12,0,32,32,32,32,11,11,5800
EDA,100,12,0,50,50,50,50,11,11,15100
EDA,16,13,0,5,5,5,5,11,11,100
EDA,64,13,0,21,21,21,21,11,11,5950
EDA,100,13,0,33,33,33,33,11,11,8950
EDA,16,14,0,6,11,9.090909090909092,9,11,1,25600
EDA,64,14,0,5,16,8,7,11,1,409600
EDA,100,14,0,4,13,7.636363636363637,7,11,1,1000000
EDA,16,15,1,9,9,9,9,11,11,5150
EDA,64,15,1,30,33,31.727272727272727,32,11,1,409600
EDA,100,15,1,43,47,44.54545454545455,45,11,1,1000000
EDA,16,16,0,16,16,16,16,11,11,12100
EDA,64,16,0,57,64,60.81818181818182,61,11,2,409600
EDA,100,16,0,85,93,87.0909090909091,87,11,1,1000000
EDA,16,17,0,10,16,15.181818181818182,16,11,7,25600
EDA,64,17,0,43,57,48.63636363636363,48,11,1,409600
EDA,100,17,1,64,84,75.27272727272727,74,11,1,1000000
EDA,16,18,0.405063,4,5.333333,5.021644818181818,5.333333,11,8,25600
EDA,64,18,0.585812,3.849624,4.697248,4.220418181818182,4.096,11,2,409600
EDA,100,18,0.781983,3.828484,4.950495,4.378606636363636,4.187605,11,1,1000000
EDA,16,2,0,16,16,16,16,11,11,5900
EDA,64,2,0,60,63,61.36363636363637,62,11,1,409600
EDA,100,2,0,85,89,87.0909090909091,87,11,1,1000000
EDA,16,22,-213,8,8,8,8,11,11,25600
EDA,64,22,-3732,28,32,29.636363636363637,30,11,1,409600
EDA,100,22,-6045,44,50,46.54545454545455,46,11,1,1000000
EDA,16,23,-107,4,4,4,4,11,11,25600
EDA,64,23,-842,6,7,6.090909090909091,6,11,1,409600
EDA,100,23,-1595,7,8,7.454545454545454,7,11,5,1000000
EDA,16,3,52,136,136,136,136,11,11,400
EDA,64,3,808,2080,2080,2080,2080,11,11,4000
EDA,100,3,1930,5050,5050,5050,5050,11,11,7300
EDA,16,4,2,8,8,8,8,11,11,150
EDA,64,4,11,32,32,32,32,11,11,550
EDA,100,4,17,50,50,50,50,11,11,650
EDA,16,5,4,14,14,14,14,11,11,250
EDA,64,5,20,57,57,57,57,11,11,700
EDA,100,5,36,90,90,90,90,11,11,1150
EDA,16,6,1,5,5,5,5,11,11,100
EDA,64,6,8,21,21,21,21,11,11,450
EDA,100,6,15,33,33,33,33,11,11,700
EDA,16,7,5,13,16,13.909090909090908,14,11,1,25600
EDA,64,7,24,50,56,52.27272727272727,52,11,1,409600
EDA,100,7,42,81,84,82.45454545454545,82,11,3,1000000
EDA,16,8,2,9,9,9,9,11,11,300
EDA,64,8,14,33,33,33,33,11,11,1050
EDA,100,8,23,51,51,51,51,11,11,1550
EDA,16,9,4,16,16,16,16,11,11,300
EDA,64,9,25,64,64,64,64,11,11,1300
EDA,100,9,45,100,100,100,100,11,11,1700
(1+1) fGA,16,1,5,16,16,16,16,11,11,150
(1+1) fGA,64,1,25,64,64,64,64,11,11,960
(1+1) fGA,100,1,44,100,100,100,100,11,11,1491
(1+1) fGA,16,10,6,15,16,15.181818181818182,15,11,2,25600
(1+1) fGA,64,10,26,58,63,59.81818181818182,58,11,4,409600
(1+1) fGA,100,10,37,89,99,94,94,11,2,1000000
(1+1) fGA,16,11,0,8,8,8,8,11,11,176
(1+1) fGA,64,11,0,32,32,32,32,11,11,1627
(1+1) fGA,100,11,0,50,50,50,50,11,11,3676
(1+1) fGA,16,12,0,14,14,14,14,11,11,317
(1+1) fGA,64,12,0,57,57,57,57,11,11,3635
(1+1) fGA,100,12,0,90,90,90,90,11,11,7669
(1+1) fGA,16,13,0,5,5,5,5,11,11,41
(1+1) fGA,64,13,0,21,21,21,21,11,11,959
